id,status,type,format,label,title,resource_url,role,artist,year,thumb,stats.community.in_wantlist,stats.community.in_collection,main_release,trackinfo,format_category
6427884,Accepted,release,"2xCDr, CD-ROM, Comp, Unofficial, MP3",Навигатор,Коллекция Альбомов И Концертов (Часть 1-2),https://api.discogs.com/releases/6427884,UnofficialRelease,Nine Inch Nails,2004,,1,4,,Gave Up (Remixed By Co...,CD
1236176,Accepted,release,"CDr, Comp, Ltd, Unofficial",Not On Label,A New Direction / Zacker Nights,https://api.discogs.com/releases/1236176,UnofficialRelease,Various,2005,,24,3,,Love's Secret Domain (...,CD
8334783,Accepted,release,"CD-ROM, Comp, Unofficial, MP3","DC production (2), Digital Collections",Digital Collection Vol.3. ,https://api.discogs.com/releases/8334783,UnofficialRelease,Depeche Mode,2005,,6,2,,Rush (Black Sun Mix),CD
8347985,Accepted,release,"CDr, CD-ROM, Comp, Unofficial, MP3","Digital Collections, DC production (2)",Digital Collection Vol.1,https://api.discogs.com/releases/8347985,UnofficialRelease,Nine Inch Nails,2005,,2,1,,Gave Up (Remixed By Co...,CD
222209,,master,,,Songs Of Faith And Devotion - Strange Versions,https://api.discogs.com/masters/222209,UnofficialRelease,Depeche Mode,2005,,28,32,2058086,,CD
660054,,master,,,Broken/Fixed,https://api.discogs.com/masters/660054,UnofficialRelease,Nine Inch Nails,2005,,69,162,4714217,,CD
823652,Accepted,release,"CDr, Ltd, Num, Unofficial",Chimportant,Autechre vs Music,https://api.discogs.com/releases/823652,UnofficialRelease,Autechre,2006,,61,22,,DraneHeavyflewid,CD
5642,,master,,,The Ape Of Naples ,https://api.discogs.com/masters/5642,UnofficialRelease,Coil,2006,,150,18,7047663,,CD
18982,,master,,,Porto,https://api.discogs.com/masters/18982,UnofficialRelease,Coil,2006,,38,257,788790,,CD
2119,,master,,,Science Fiction Stories,https://api.discogs.com/masters/2119,UnofficialRelease,Soft Cell,2006,,46,11,2224896,,CD
21475,,master,,,The Remote Viewer,https://api.discogs.com/masters/21475,UnofficialRelease,Coil,2006,,54,7,7785920,,CD
21488,,master,,,Black Antlers,https://api.discogs.com/masters/21488,UnofficialRelease,Coil,2006,,119,14,6312882,,CD
796361,,master,,,"Selvaggina, Go Back Into The Woods",https://api.discogs.com/masters/796361,UnofficialRelease,Coil,2007,,31,3,6639818,,CD
1566488,Accepted,release,"7"", S/Sided + DVD + Box, Ltd, Unofficial",Not On Label (Coil),All The Pretty Little Horses,https://api.discogs.com/releases/1566488,UnofficialRelease,Coil,2008,,108,19,,,DVD
1579604,Accepted,release,"Cass, Album, Ltd, P/Unofficial",Squirrel Liberation Front,Porno Squad Car,https://api.discogs.com/releases/1579604,UnofficialRelease,Porno Squad Car,2008,,11,1,,Panic,Other
834116,,master,,,The New Backwards ,https://api.discogs.com/masters/834116,UnofficialRelease,Coil,2008,,55,23,7047786,,CD
1263253,Accepted,release,"CDr, Album, Ltd",Not On Label (Grouper Self-released),Grouper,https://api.discogs.com/releases/1263253,Main,Grouper,2005,,270,64,,,CD
43995,,master,,,Way Their Crept,https://api.discogs.com/masters/43995,Main,Grouper,2005,,194,218,928746,,CD
87740,,master,,,"He Knows, He Knows, He Knows",https://api.discogs.com/masters/87740,Main,Grouper,2006,,88,49,1262129,,CD
43993,,master,,,Wide,https://api.discogs.com/masters/43993,Main,Grouper,2006,,163,177,851257,,CD
43998,,master,,,Creepshow,https://api.discogs.com/masters/43998,Main,Xiu Xiu vs. Grouper,2006,,118,138,885328,,CD
1014399,Accepted,release,"7"", Single",Type,Tried,https://api.discogs.com/releases/1014399,Main,Grouper,2007,,270,231,,,Other
73751,,master,,,Cover The Windows And The Walls,https://api.discogs.com/masters/73751,Main,Grouper,2007,,467,175,992979,,CD
43999,,master,,,Inca Ore / Grouper,https://api.discogs.com/masters/43999,Main,Inca Ore / Grouper,2007,,272,39,1262132,,CD
43991,,master,,,Dragging A Dead Deer Up A Hill,https://api.discogs.com/masters/43991,Main,Grouper,2008,,364,665,1364732,,CD
1626601,Accepted,release,"7"", Ltd, Cle","Not On Label (Grouper Self-released), Not On Label (City Center (3) Self-released)",Grouper / City Center,https://api.discogs.com/releases/1626601,Main,Grouper / City Center (3),2009,,254,239,,,Other
1743236,Accepted,release,"7"", Ltd",Soft Abuse,Split,https://api.discogs.com/releases/1743236,Main,Grouper / Pumice,2009,,229,340,,,Other
1995200,Accepted,release,"7"", Ltd",Root Strata,Tsuki No Seika Volume One,https://api.discogs.com/releases/1995200,Main,Grouper / Xela,2009,,273,150,,,Other
10153096,Accepted,release,"4xFile, MP3, 256",Not On Label (Grouper Self-Released),Grouper Live At ATP-NY 2009 On WFMU,https://api.discogs.com/releases/10153096,Main,Grouper,2009,,10,12,,,Other
214067,,master,,,Roy Montgomery / Grouper,https://api.discogs.com/masters/214067,Main,Roy Montgomery / Grouper,2009,,485,257,2078900,,CD
286550,,master,,,Hold/Sick,https://api.discogs.com/masters/286550,Main,Grouper,2010,,364,305,2511748,,CD
878532,,master,,,Water People,https://api.discogs.com/masters/878532,Main,Grouper,2011,,466,216,3074434,,CD
503145,,master,,,A I A : Dream Loss,https://api.discogs.com/masters/503145,Main,Grouper,2011,,676,875,2831604,,CD
498680,,master,,,A I A : Alien Observer,https://api.discogs.com/masters/498680,Main,Grouper,2011,,1235,940,2831577,,CD
3550007,Accepted,release,"2xCD, Album, Comp",Kranky,A I A,https://api.discogs.com/releases/3550007,Main,Grouper,2012,,210,538,,,CD
3808592,Accepted,release,"12"", S/Sided, Whi",Fillip Editions,Sleep (Fragment),https://api.discogs.com/releases/3808592,Main,Grouper,2012,,304,341,,,Other
1580421,,master,,,Violet Replacement Part I,https://api.discogs.com/masters/1580421,Main,Grouper,2012,,3,7,13905974,,CD
1580422,,master,,,Violet Replacement Part II,https://api.discogs.com/masters/1580422,Main,Grouper,2012,,4,6,13905983,,CD
24136514,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,Fact Mix 379,https://api.discogs.com/releases/24136514,Main,Grouper,2013,,0,2,,,Other
548067,,master,,,Dragging A Dead Deer Up A Hill / The Man Who Died In His Boat,https://api.discogs.com/masters/548067,Main,Grouper,2013,,222,40,4502168,,CD
519536,,master,,,The Man Who Died In His Boat,https://api.discogs.com/masters/519536,Main,Grouper,2013,,1154,3261,4243365,,CD
750615,,master,,,Ruins,https://api.discogs.com/masters/750615,Main,Grouper,2014,,240,480,6238494,,CD
1580417,,master,,,Paradise Valley,https://api.discogs.com/masters/1580417,Main,Grouper,2016,,935,691,9539659,,CD
1590433,,master,,,Children,https://api.discogs.com/masters/1590433,Main,Grouper,2017,,2,6,13997512,,CD
11905623,Accepted,release,"File, MP3, Mixed, 320",Resident Advisor,RA.621,https://api.discogs.com/releases/11905623,Main,Grouper,2018,,9,11,,,Other
1353012,,master,,,Grid Of Points,https://api.discogs.com/masters/1353012,Main,Grouper,2018,,448,1691,11896932,,CD
2348278,,master,,,Shade,https://api.discogs.com/masters/2348278,Main,Grouper,2021,,13,29,20683405,,CD
948622,Accepted,release,2xCD,5 Rue Christine,Remixed & Covered,https://api.discogs.com/releases/948622,Remix,Xiu Xiu,2007,,81,210,,Tonite &amp; Today,CD
1745575,Accepted,release,"CD, Album, Ltd, Gat","Root Strata, Root Strata",Goner,https://api.discogs.com/releases/1745575,Appearance,Ilyas Ahmed,2009,,58,128,,Exit Twilight,CD
1013249,,master,,,Daggers At The Moon,https://api.discogs.com/masters/1013249,Appearance,Hawnay Troof,2009,,10,19,2043846,,CD
608791,,master,,,Trish,https://api.discogs.com/masters/608791,Appearance,Odd Nosdam,2013,,45,48,4816624,,CD
724113,,master,,,Angels & Devils,https://api.discogs.com/masters/724113,Appearance,The Bug,2014,,97,509,6010288,,CD
742340,,master,,,Exit,https://api.discogs.com/masters/742340,Appearance,The Bug,2014,,150,455,6156577,,CD
8616279,Accepted,release,"CDr, Comp, Ltd",Emma's House Records,Slow Motion + People In Space,https://api.discogs.com/releases/8616279,Appearance,Dead White Tulips,2016,,17,6,,Heavy Water / I'd Rath...,CD
24824231,Accepted,release,"Cass, EP, Smplr",Planetary Tracks,Floral Feelings Sampler #2,https://api.discogs.com/releases/24824231,Appearance,Bloria's Voice,2022,,0,3,,We've all gone to sleep,Other
25487410,Accepted,release,"Cass, Smplr",Planetary Tracks,Floral Feelings Sampler,https://api.discogs.com/releases/25487410,Appearance,Bloria's Voice,2022,,0,4,,We've All Gone To Sleep ,Other
2615899,Accepted,release,"CD, Comp",Mark Batty Publisher,A Soundtrack For A Polaroid Of Two Trees In Indiana,https://api.discogs.com/releases/2615899,TrackAppearance,Various,2007,,13,30,,Second Wind / Zombie Skin,CD
588825,,master,,,Free The Future,https://api.discogs.com/masters/588825,TrackAppearance,Various,2007,,6,15,934033,,CD
3062040,Accepted,release,"14xFile, MP3, Comp, 320",Boomkat,14 Tracks : Selected By Xela,https://api.discogs.com/releases/3062040,TrackAppearance,Various,2008,,4,2,,Close Cloak,Other
638818,,master,,,Ambient Not Not Ambient,https://api.discogs.com/masters/638818,TrackAppearance,Various,2008,,38,71,1321180,,CD
1805326,Accepted,release,"CD, Comp",Yeti Publishing LLC,Yeti Seven,https://api.discogs.com/releases/1805326,TrackAppearance,Various,2009,,39,76,,False Horizon,CD
1834714,Accepted,release,"CD, Comp, Ltd, Mixed",Arthur Magazine,Transmissions From Sinai,https://api.discogs.com/releases/1834714,TrackAppearance,Various,2009,,35,56,,Everyone In Turn,CD
2033701,Accepted,release,"16xFile, MP3, Mixed, 192",XLR8R,Nofoolisnotaintready,https://api.discogs.com/releases/2033701,TrackAppearance,Odd Nosdam,2009,,7,4,,You Never Came,Other
3714307,Accepted,release,"2xCD, Comp",PDX Pop Now!,PDX Pop Now! 2009,https://api.discogs.com/releases/3714307,TrackAppearance,Various,2009,,9,18,,Rising Height,CD
5014120,Accepted,release,"CD, Comp",Not On Label,Willamette Week's MusicfestNW 2009,https://api.discogs.com/releases/5014120,TrackAppearance,Various,2009,,2,7,,Heavy Water / I'd Rath...,CD
11286346,Accepted,release,"CD, Comp, Promo",Rough Trade,Animal Collective Rough Trade Mix,https://api.discogs.com/releases/11286346,TrackAppearance,Various,2009,,3,19,,Stuck,CD
880906,,master,,,Harbour Boat Trips 01 - Copenhagen,https://api.discogs.com/masters/880906,TrackAppearance,Trentemøller,2009,,77,353,1782827,,CD
2438046,Accepted,release,"CD, Comp, P/Mixed, Promo","Room40, Wire Magazine",10,https://api.discogs.com/releases/2438046,TrackAppearance,Various,2010,,16,310,,A-D (Excerpt),CD
2584508,Accepted,release,"File, MP3, Mixed, 320",Error Broadcast,A Fragmented Luminescence,https://api.discogs.com/releases/2584508,TrackAppearance,Anenon,2010,,1,2,,Vessel,Other
2584821,Accepted,release,"File, MP3, Mixed, 320",Rhythm Incursions,I Am The Homonculus,https://api.discogs.com/releases/2584821,TrackAppearance,Asura (4),2010,,4,1,,Heavy Water/I’d Rather.,Other
4072927,Accepted,release,"File, MP3, Mixed, 144",Friendship Bracelet,FBFC#3,https://api.discogs.com/releases/4072927,TrackAppearance,How To Dress Well,2010,,1,0,,Pulse,Other
4201413,Accepted,release,"File, MP3, Mixed, 222",A Strangely Isolated Place,Isolatedmix 12,https://api.discogs.com/releases/4201413,TrackAppearance,36 (2),2010,,1,25,,Sick,Other
4677397,Accepted,release,"File, MP3, Mixed, 320",Not On Label (oOoOO (3) Self-released),The Opaque Sounds Of oOoOO,https://api.discogs.com/releases/4677397,TrackAppearance,oOoOO (3),2010,,3,3,,Make Me Over,Other
5165125,Accepted,release,"File, MP3, Mixed, 192",Not On Label (Story Of Isaac Self-released),Overdose,https://api.discogs.com/releases/5165125,TrackAppearance,Story Of Isaac,2010,,12,5,,Heavy Water/I'd Rather...,Other
15469475,Accepted,release,"File, MP3, Mixed, 160",No Conclusion,19 Songs To Huff Glue To,https://api.discogs.com/releases/15469475,TrackAppearance,Jeans Wilder,2010,,2,1,,"Shadow Rise, Drowned",Other
24993775,Accepted,release,"20xFile, MP3, 320 + File, MP3, 256 + File, MP3, 22",Not On Label (DJ Aubrey Beardsley Self-released),Redneck Haterz,https://api.discogs.com/releases/24993775,TrackAppearance,DJ Aubrey Beardsley,2010,,0,0,,Poison Tree,Other
351411,,master,,,The Tropics Of Phenomenon,https://api.discogs.com/masters/351411,TrackAppearance,Dragging An Ox Through Water,2010,,8,6,4596059,,CD
2798920,Accepted,release,"64xFile, MP3, Comp, 320",Antiopic,Benefit For The Recovery In Japan,https://api.discogs.com/releases/2798920,TrackAppearance,Various,2011,,26,34,,Cassiopeia,Other
2818884,Accepted,release,"40xFile, MP3, Comp, Smplr, 320",Room40,10,https://api.discogs.com/releases/2818884,TrackAppearance,Various,2011,,8,36,,Hollow Tone,Other
2838945,Accepted,release,"14xFile, MP3, Comp, 320",Rose Quartz,RQ EQ Christchurch Earthquake Relief 2011,https://api.discogs.com/releases/2838945,TrackAppearance,Various,2011,,3,8,,He Knows (Live At St. ...,Other
2959853,Accepted,release,"2xCD, Comp",PDX Pop Now!,PDX Pop Now! 2011,https://api.discogs.com/releases/2959853,TrackAppearance,Various,2011,,7,20,,Alien Observer,CD
3081687,Accepted,release,"14xFile, MP3, Comp, 320",Boomkat,14 Tracks: Strange Angels,https://api.discogs.com/releases/3081687,TrackAppearance,Various,2011,,3,0,,Alien Observer,Other
3226920,Accepted,release,"Cass, Ltd",Neon Marshmallow,Neon Marshmallow NYC 2011,https://api.discogs.com/releases/3226920,TrackAppearance,Various,2011,,33,29,,Quiet Eyes,Other
3755132,Accepted,release,"File, MP3, Mixed, 192",Mundo Urbano,I've Lost A Friend,https://api.discogs.com/releases/3755132,TrackAppearance,Tropic Of Cancer,2011,,12,26,,Cassiopeia,Other
4688442,Accepted,release,"3xFile, MP3, 320 + File, MP3, 256 + 3xFile, MP3, V",Weird Magic,Mother Earth,https://api.discogs.com/releases/4688442,TrackAppearance,Balam Acab,2011,,3,2,,Come Softly,Other
7486023,Accepted,release,"File, MP3, Mixed, 128",Friendship Bracelet,FBFC#11,https://api.discogs.com/releases/7486023,TrackAppearance,Silk Flowers,2011,,3,1,,Untitled,Other
26781107,Accepted,release,"6xFile, MP3, 320 + File, MP3, 256 + 3xFile, MP3, 1",Forty Ounce,Summer Of FWBA,https://api.discogs.com/releases/26781107,TrackAppearance,Nada Alic,2011,,0,0,,Alien Observer,Other
3362564,Accepted,release,"7""",Yeti Publishing LLC,Yeti Twelve,https://api.discogs.com/releases/3362564,TrackAppearance,Various,2012,,25,176,,Demona,Other
3673620,Accepted,release,"File, MP3, Mix",Symbiosis,Symbiosis 86 - Mixtape For Dreamers,https://api.discogs.com/releases/3673620,TrackAppearance,Phoebe Kiddo,2012,,3,0,,Alien Observer,Other
3917086,Accepted,release,"File, MP3, Mixed, 192",Little White Earbuds,LWE Podcast 111,https://api.discogs.com/releases/3917086,TrackAppearance,Nochexxx,2012,,2,2,,"Moon Is Sharp, Mary, O...",Other
4002812,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 26 - Waterborne,https://api.discogs.com/releases/4002812,TrackAppearance,Loscil,2012,,6,27,,Down To The Ocean,Other
4249852,Accepted,release,"14xFile, MP3, Comp, 320",Boomkat,14 SAD Songs,https://api.discogs.com/releases/4249852,TrackAppearance,Various,2012,,2,2,,Agate Beach,Other
4693737,Accepted,release,"File, MP3, Comp, Mixed",theberlinerbroadcastfacility,TBBF Présente…,https://api.discogs.com/releases/4693737,TrackAppearance,Various,2012,,0,2,,The Man Who Died On Hi...,Other
4696740,Accepted,release,"File, MP3, Mixed, 192",Vice Italia,The Future Is Yet To Come,https://api.discogs.com/releases/4696740,TrackAppearance,The Haxan Cloak,2012,,6,2,,Alien Observer,Other
5144950,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Plagiat,https://api.discogs.com/releases/5144950,TrackAppearance,Nils Frahm,2012,,6,5,,Alien Observer,Other
5635836,Accepted,release,"File, MP3, Mixed, 320",A Colourful Storm,A Colourful Storm 022,https://api.discogs.com/releases/5635836,TrackAppearance,Bentley (5),2012,,1,1,,Hold,Other
12753471,Accepted,release,"File, MP3, Mixed, 192",TXTBK's CHVяCH XV BяXK3N 7ANGvAG3,The Suicide Mixtape,https://api.discogs.com/releases/12753471,TrackAppearance,S4nta_Mu3rte*,2012,,4,0,,Moon Is Sharp,Other
14204856,Accepted,release,"CD, Comp, Ltd","The Oregon Historical Society, PDX Pop Now!",Let It Rain Oregon Music Past And Present,https://api.discogs.com/releases/14204856,TrackAppearance,Various,2012,,4,7,,Demona,CD
496379,,master,,,LateNightTales,https://api.discogs.com/masters/496379,TrackAppearance,Friendly Fires,2012,,57,246,4060873,,CD
4306562,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 059,https://api.discogs.com/releases/4306562,TrackAppearance,Locust,2013,,6,24,,Cover The Windows And ...,Other
4368266,Accepted,release,"File, MP3, Mixed",Lineout,Lineout Podcast 56,https://api.discogs.com/releases/4368266,TrackAppearance,Piotr Cisak,2013,,0,1,,S**ts!,Other
4555725,Accepted,release,"CD, Comp, Promo","Sinedín Music, Kranky",Veinte Años De Kranky,https://api.discogs.com/releases/4555725,TrackAppearance,Various,2013,,19,110,,Cover The Long Way,CD
5185815,Accepted,release,"CD, Mixed, Dig",Not On Label,Lavender AM,https://api.discogs.com/releases/5185815,TrackAppearance,The Gaslamp Killer,2013,,31,60,,Poison Tree,CD
5348146,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Optic Echo Presents Best Vinyl of 2013,https://api.discogs.com/releases/5348146,TrackAppearance,Mike Jedlicka,2013,,1,1,,The Man Who Died In Hi...,Other
5893904,Accepted,release,"15xFile, MP3, Comp, 320",Wire Magazine,Below The Radar 12,https://api.discogs.com/releases/5893904,TrackAppearance,Various,2013,,1,41,,STS,Other
6831216,Accepted,release,"File, MP3, Mixed, Promo, 192",Macadam Mambo Podcast,3ème Jet - Les Anciens Astronautes,https://api.discogs.com/releases/6831216,TrackAppearance,Master Muzikbox*,2013,,5,0,,STS,Other
15704758,Accepted,release,"14xFile, MP3, Comp, 320",Boomkat,14 Tracks: Chamber Drift,https://api.discogs.com/releases/15704758,TrackAppearance,Various,2013,,0,1,,STS,Other
5423712,Accepted,release,"CD, Mixed",Endless Flight,Dark Was The Night,https://api.discogs.com/releases/5423712,TrackAppearance,Optimo (Espacio)*,2014,,81,129,,Vanishing Point,CD
6250503,Accepted,release,"File, MP3, Mixed, 320",Not On Label (CFCF Self-released),Night Bus 3,https://api.discogs.com/releases/6250503,TrackAppearance,CFCF,2014,,2,8,,Holifernes,Other
6423958,Accepted,release,"2xFile, FLAC, Mixed",Not On Label (Recycle Culture Self-Released),MMXIV Remixtape,https://api.discogs.com/releases/6423958,TrackAppearance,Recycle Culture,2014,,1,0,,Clearing (Recycle Cult...,Other
6627220,Accepted,release,"100xFile, MP3, Comp, 320",Bleep (2),The Top 100 Tracks Of 2014,https://api.discogs.com/releases/6627220,TrackAppearance,Various,2014,,10,23,,Clearing,Other
